Operator ID,Operator Name,Operator Type,Service Subcategory,Commission Type,B2B Commission BELOW 5K
2436,Team Good Shepherd Academy Pimpalner Primary,education,Insurance,fixed,
2436,Team Good Shepherd Academy Pimpalner Primary,education,Loan EMI,fixed,
2436,Team Good Shepherd Academy Pimpalner Primary,education,FASTag,fixed,
2436,Team Good Shepherd Academy Pimpalner Primary,education,Municipal Services,fixed,
2436,Team Good Shepherd Academy Pimpalner Primary,education,Subscription 2,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Prepaid,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Postpaid,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,DTH Recharge,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Cable Recharge,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Electricity,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Broadband,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Gas,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Water,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Landline,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Tax,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Credit Card,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Housing Society,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,OTT Subscription,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Education Fees,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Municipal Tax,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Clubs & Associations,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Cable TV,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,LPG Cylinder,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Hospital,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Insurance,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Loan EMI,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,FASTag,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Municipal Services,fixed,
2435,Team Good Shepherd Academy Sakri Pre Primary,education,Subscription 2,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Prepaid,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Postpaid,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,DTH Recharge,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Cable Recharge,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Electricity,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Broadband,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Gas,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Water,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Landline,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Tax,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Credit Card,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Housing Society,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,OTT Subscription,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Education Fees,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Municipal Tax,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Clubs & Associations,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Cable TV,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,LPG Cylinder,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Hospital,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Insurance,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Loan EMI,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,FASTag,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Municipal Services,fixed,
2434,Team Good Shepherd Academy Sakri Primary,education,Subscription 2,fixed,
2985,Techfino Capital Pvt Ltd,loan,Prepaid,fixed,
2985,Techfino Capital Pvt Ltd,loan,Postpaid,fixed,
2985,Techfino Capital Pvt Ltd,loan,DTH Recharge,fixed,
2985,Techfino Capital Pvt Ltd,loan,Cable Recharge,fixed,
2985,Techfino Capital Pvt Ltd,loan,Electricity,fixed,
2985,Techfino Capital Pvt Ltd,loan,Broadband,fixed,
2985,Techfino Capital Pvt Ltd,loan,Gas,fixed,
2985,Techfino Capital Pvt Ltd,loan,Water,fixed,
2985,Techfino Capital Pvt Ltd,loan,Landline,fixed,
2985,Techfino Capital Pvt Ltd,loan,Tax,fixed,
2985,Techfino Capital Pvt Ltd,loan,Credit Card,fixed,
2985,Techfino Capital Pvt Ltd,loan,Housing Society,fixed,
2985,Techfino Capital Pvt Ltd,loan,OTT Subscription,fixed,
2985,Techfino Capital Pvt Ltd,loan,Education Fees,fixed,
2985,Techfino Capital Pvt Ltd,loan,Municipal Tax,fixed,
2985,Techfino Capital Pvt Ltd,loan,Clubs & Associations,fixed,
2985,Techfino Capital Pvt Ltd,loan,Cable TV,fixed,
2985,Techfino Capital Pvt Ltd,loan,LPG Cylinder,fixed,
2985,Techfino Capital Pvt Ltd,loan,Hospital,fixed,
2985,Techfino Capital Pvt Ltd,loan,Insurance,fixed,
2985,Techfino Capital Pvt Ltd,loan,Loan EMI,fixed,
2985,Techfino Capital Pvt Ltd,loan,FASTag,fixed,
2985,Techfino Capital Pvt Ltd,loan,Municipal Services,fixed,
2985,Techfino Capital Pvt Ltd,loan,Subscription 2,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Prepaid,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Postpaid,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,DTH Recharge,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Cable Recharge,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Electricity,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Broadband,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Gas,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Water,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Landline,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Tax,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Credit Card,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Housing Society,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,OTT Subscription,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Education Fees,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Municipal Tax,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Clubs & Associations,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Cable TV,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,LPG Cylinder,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Hospital,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Insurance,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Loan EMI,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,FASTag,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Municipal Services,fixed,
5285,Technical Higher Secondary School Vattamkulam,education,Subscription 2,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Prepaid,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Postpaid,fixed,
1196,"Technical Higher Secondary School, Muttada",education,DTH Recharge,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Cable Recharge,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Electricity,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Broadband,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Gas,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Water,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Landline,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Tax,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Credit Card,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Housing Society,fixed,
1196,"Technical Higher Secondary School, Muttada",education,OTT Subscription,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Education Fees,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Municipal Tax,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Clubs & Associations,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Cable TV,fixed,
1196,"Technical Higher Secondary School, Muttada",education,LPG Cylinder,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Hospital,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Insurance,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Loan EMI,fixed,
1196,"Technical Higher Secondary School, Muttada",education,FASTag,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Municipal Services,fixed,
1196,"Technical Higher Secondary School, Muttada",education,Subscription 2,fixed,
5275,Technosys Teleservices,broadband,Prepaid,fixed,
5275,Technosys Teleservices,broadband,Postpaid,fixed,
5275,Technosys Teleservices,broadband,DTH Recharge,fixed,
5275,Technosys Teleservices,broadband,Cable Recharge,fixed,
5275,Technosys Teleservices,broadband,Electricity,fixed,
5275,Technosys Teleservices,broadband,Broadband,fixed,
5275,Technosys Teleservices,broadband,Gas,fixed,
5275,Technosys Teleservices,broadband,Water,fixed,
5275,Technosys Teleservices,broadband,Landline,fixed,
5275,Technosys Teleservices,broadband,Tax,fixed,
5275,Technosys Teleservices,broadband,Credit Card,fixed,
5275,Technosys Teleservices,broadband,Housing Society,fixed,
5275,Technosys Teleservices,broadband,OTT Subscription,fixed,
5275,Technosys Teleservices,broadband,Education Fees,fixed,
5275,Technosys Teleservices,broadband,Municipal Tax,fixed,
5275,Technosys Teleservices,broadband,Clubs & Associations,fixed,
5275,Technosys Teleservices,broadband,Cable TV,fixed,
5275,Technosys Teleservices,broadband,LPG Cylinder,fixed,
5275,Technosys Teleservices,broadband,Hospital,fixed,
5275,Technosys Teleservices,broadband,Insurance,fixed,
5275,Technosys Teleservices,broadband,Loan EMI,fixed,
5275,Technosys Teleservices,broadband,FASTag,fixed,
5275,Technosys Teleservices,broadband,Municipal Services,fixed,
5275,Technosys Teleservices,broadband,Subscription 2,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Prepaid,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Postpaid,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,DTH Recharge,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Cable Recharge,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Electricity,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Broadband,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Gas,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Water,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Landline,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Tax,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Credit Card,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Housing Society,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,OTT Subscription,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Education Fees,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Municipal Tax,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Clubs & Associations,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Cable TV,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,LPG Cylinder,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Hospital,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Insurance,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Loan EMI,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,FASTag,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Municipal Services,fixed,
5372,Telangana State Industrial Infrastructure Corporation Ltd,municipal_tax,Subscription 2,fixed,
5364,Thangam Capital Private Limited,loan,Prepaid,fixed,
5364,Thangam Capital Private Limited,loan,Postpaid,fixed,
5364,Thangam Capital Private Limited,loan,DTH Recharge,fixed,
5364,Thangam Capital Private Limited,loan,Cable Recharge,fixed,
5364,Thangam Capital Private Limited,loan,Electricity,fixed,
5364,Thangam Capital Private Limited,loan,Broadband,fixed,
5364,Thangam Capital Private Limited,loan,Gas,fixed,
5364,Thangam Capital Private Limited,loan,Water,fixed,
5364,Thangam Capital Private Limited,loan,Landline,fixed,
5364,Thangam Capital Private Limited,loan,Tax,fixed,
5364,Thangam Capital Private Limited,loan,Credit Card,fixed,
5364,Thangam Capital Private Limited,loan,Housing Society,fixed,
5364,Thangam Capital Private Limited,loan,OTT Subscription,fixed,
5364,Thangam Capital Private Limited,loan,Education Fees,fixed,
5364,Thangam Capital Private Limited,loan,Municipal Tax,fixed,
5364,Thangam Capital Private Limited,loan,Clubs & Associations,fixed,
5364,Thangam Capital Private Limited,loan,Cable TV,fixed,
5364,Thangam Capital Private Limited,loan,LPG Cylinder,fixed,
5364,Thangam Capital Private Limited,loan,Hospital,fixed,
5364,Thangam Capital Private Limited,loan,Insurance,fixed,
5364,Thangam Capital Private Limited,loan,Loan EMI,fixed,
5364,Thangam Capital Private Limited,loan,FASTag,fixed,
5364,Thangam Capital Private Limited,loan,Municipal Services,fixed,
5364,Thangam Capital Private Limited,loan,Subscription 2,fixed,
589,Thazhayil Nidhi Ltd,loan,Prepaid,fixed,
589,Thazhayil Nidhi Ltd,loan,Postpaid,fixed,
589,Thazhayil Nidhi Ltd,loan,DTH Recharge,fixed,
589,Thazhayil Nidhi Ltd,loan,Cable Recharge,fixed,
589,Thazhayil Nidhi Ltd,loan,Electricity,fixed,
589,Thazhayil Nidhi Ltd,loan,Broadband,fixed,
589,Thazhayil Nidhi Ltd,loan,Gas,fixed,
589,Thazhayil Nidhi Ltd,loan,Water,fixed,
589,Thazhayil Nidhi Ltd,loan,Landline,fixed,
589,Thazhayil Nidhi Ltd,loan,Tax,fixed,
589,Thazhayil Nidhi Ltd,loan,Credit Card,fixed,
589,Thazhayil Nidhi Ltd,loan,Housing Society,fixed,
589,Thazhayil Nidhi Ltd,loan,OTT Subscription,fixed,
589,Thazhayil Nidhi Ltd,loan,Education Fees,fixed,
589,Thazhayil Nidhi Ltd,loan,Municipal Tax,fixed,
589,Thazhayil Nidhi Ltd,loan,Clubs & Associations,fixed,
589,Thazhayil Nidhi Ltd,loan,Cable TV,fixed,
589,Thazhayil Nidhi Ltd,loan,LPG Cylinder,fixed,
589,Thazhayil Nidhi Ltd,loan,Hospital,fixed,
589,Thazhayil Nidhi Ltd,loan,Insurance,fixed,
589,Thazhayil Nidhi Ltd,loan,Loan EMI,fixed,
589,Thazhayil Nidhi Ltd,loan,FASTag,fixed,
589,Thazhayil Nidhi Ltd,loan,Municipal Services,fixed,
589,Thazhayil Nidhi Ltd,loan,Subscription 2,fixed,
1833,The Blossoms School,education,Prepaid,fixed,
1833,The Blossoms School,education,Postpaid,fixed,
1833,The Blossoms School,education,DTH Recharge,fixed,
1833,The Blossoms School,education,Cable Recharge,fixed,
1833,The Blossoms School,education,Electricity,fixed,
1833,The Blossoms School,education,Broadband,fixed,
1833,The Blossoms School,education,Gas,fixed,
1833,The Blossoms School,education,Water,fixed,
1833,The Blossoms School,education,Landline,fixed,
1833,The Blossoms School,education,Tax,fixed,
